编号,上级编号,回溯路径,级别,名称,简称,拼音,省份,省份简称,省份拼音,城市,城市简称,城市拼音,区县,区县简称,区县拼音,简拼,首字母,区号,邮编,经度,纬度,类型,特别提示
150922,150900,"150000,150900,150922",3,化德县,化德,Huade,内蒙古自治区,内蒙古,Inner Mongolia,乌兰察布市,乌兰察布,Ulanqab,化德县,化德,Huade,HD,H,0474,013350,114.01071,41.90433,行政区,
150923,150900,"150000,150900,150923",3,商都县,商都,Shangdu,内蒙古自治区,内蒙古,Inner Mongolia,乌兰察布市,乌兰察布,Ulanqab,商都县,商都,Shangdu,SD,S,0474,013400,113.57772,41.56213,行政区,
150924,150900,"150000,150900,150924",3,兴和县,兴和,Xinghe,内蒙古自治区,内蒙古,Inner Mongolia,乌兰察布市,乌兰察布,Ulanqab,兴和县,兴和,Xinghe,XH,X,0474,013650,113.83395,40.87186,行政区,
150925,150900,"150000,150900,150925",3,凉城县,凉城,Liangcheng,内蒙古自治区,内蒙古,Inner Mongolia,乌兰察布市,乌兰察布,Ulanqab,凉城县,凉城,Liangcheng,LC,L,0474,013750,112.49569,40.53346,行政区,
150926,150900,"150000,150900,150926",3,察哈尔右翼前旗,察右前旗,Chayouqianqi,内蒙古自治区,内蒙古,Inner Mongolia,乌兰察布市,乌兰察布,Ulanqab,察哈尔右翼前旗,察右前旗,Chayouqianqi,CYQQ,C,0474,012200,113.22131,40.7788,行政区,
150927,150900,"150000,150900,150927",3,察哈尔右翼中旗,察右中旗,Chayouzhongqi,内蒙古自治区,内蒙古,Inner Mongolia,乌兰察布市,乌兰察布,Ulanqab,察哈尔右翼中旗,察右中旗,Chayouzhongqi,CYZQ,C,0474,013500,112.63537,41.27742,行政区,
150928,150900,"150000,150900,150928",3,察哈尔右翼后旗,察右后旗,Chayouhouqi,内蒙古自治区,内蒙古,Inner Mongolia,乌兰察布市,乌兰察布,Ulanqab,察哈尔右翼后旗,察右后旗,Chayouhouqi,CYHQ,C,0474,012400,113.19216,41.43554,行政区,
150929,150900,"150000,150900,150929",3,四子王旗,四子王旗,Siziwangqi,内蒙古自治区,内蒙古,Inner Mongolia,乌兰察布市,乌兰察布,Ulanqab,四子王旗,四子王旗,Siziwangqi,SZWQ,S,0474,011800,111.70654,41.53312,行政区,
150981,150900,"150000,150900,150981",3,丰镇市,丰镇,Fengzhen,内蒙古自治区,内蒙古,Inner Mongolia,乌兰察布市,乌兰察布,Ulanqab,丰镇市,丰镇,Fengzhen,FZ,F,0474,012100,113.10983,40.4369,行政区,县级市
152200,150000,"150000,152200",2,兴安盟,兴安盟,Hinggan,内蒙古自治区,内蒙古,Inner Mongolia,兴安盟,兴安盟,Hinggan,,,,XAM,H,0482,137400,122.070317,46.076268,行政区,盟
152201,152200,"150000,152200,152201",3,乌兰浩特市,乌兰浩特,Wulanhaote,内蒙古自治区,内蒙古,Inner Mongolia,兴安盟,兴安盟,Hinggan,乌兰浩特市,乌兰浩特,Wulanhaote,WLHT,W,0482,137400,122.06378,46.06235,行政区,县级市
152202,152200,"150000,152200,152202",3,阿尔山市,阿尔山,Aershan,内蒙古自治区,内蒙古,Inner Mongolia,兴安盟,兴安盟,Hinggan,阿尔山市,阿尔山,Aershan,AES,A,0482,137400,119.94317,47.17716,行政区,县级市
152221,152200,"150000,152200,152221",3,科尔沁右翼前旗,科右前旗,Keyouqianqi,内蒙古自治区,内蒙古,Inner Mongolia,兴安盟,兴安盟,Hinggan,科尔沁右翼前旗,科右前旗,Keyouqianqi,KYQQ,K,0482,137400,121.95269,46.0795,行政区,
152222,152200,"150000,152200,152222",3,科尔沁右翼中旗,科右中旗,Keyouzhongqi,内蒙古自治区,内蒙古,Inner Mongolia,兴安盟,兴安盟,Hinggan,科尔沁右翼中旗,科右中旗,Keyouzhongqi,KYZQ,K,0482,029400,121.46807,45.05605,行政区,
152223,152200,"150000,152200,152223",3,扎赉特旗,扎赉特旗,Zhalaiteqi,内蒙古自治区,内蒙古,Inner Mongolia,兴安盟,兴安盟,Hinggan,扎赉特旗,扎赉特旗,Zhalaiteqi,ZLTQ,Z,0482,137600,122.91229,46.7267,行政区,
152224,152200,"150000,152200,152224",3,突泉县,突泉,Tuquan,内蒙古自治区,内蒙古,Inner Mongolia,兴安盟,兴安盟,Hinggan,突泉县,突泉,Tuquan,TQ,T,0482,137500,121.59396,45.38187,行政区,
152500,150000,"150000,152500",2,锡林郭勒盟,锡林郭勒盟,Xilin Gol,内蒙古自治区,内蒙古,Inner Mongolia,锡林郭勒盟,锡林郭勒盟,Xilin Gol,,,,XLGLM,X,0479,026000,116.090996,43.944018,行政区,盟
152501,152500,"150000,152500,152501",3,二连浩特市,二连浩特,Erlianhaote,内蒙古自治区,内蒙古,Inner Mongolia,锡林郭勒盟,锡林郭勒盟,Xilin Gol,二连浩特市,二连浩特,Erlianhaote,ELHT,E,0479,012600,111.98297,43.65303,行政区,县级市
152502,152500,"150000,152500,152502",3,锡林浩特市,锡林浩特,Xilinhaote,内蒙古自治区,内蒙古,Inner Mongolia,锡林郭勒盟,锡林郭勒盟,Xilin Gol,锡林浩特市,锡林浩特,Xilinhaote,XLHT,X,0479,026000,116.08603,43.93341,行政区,县级市
